headline,snippet,web_url,lead_paragraph
{u'main': u'DISPUTES AWAIT REAGAN ON CANADA TRIP'},"Prime Minister Pierre Elliott Trudeau has indicated that he is making President Reagan's forthcoming visit to Ottawa a test of American friendship.   Mr. Reagan's first trip abroad, to start March 10 and last some 27 hours, is being hailed with ex...",https://www.nytimes.com/1981/03/02/world/disputes-await-reagan-on-canada-trip.html,"Prime Minister Pierre Elliott Trudeau has indicated that he is making President Reagan's forthcoming visit to Ottawa a test of American friendship. Mr. Reagan's first trip abroad, to start March 10 and last some 27 hours, is being hailed with expressions of good will on both sides, but conflicting interests and differing philosophies and world outlooks threaten to limit the success each side is seeking. ''I'm hoping,'' Mr. Trudeau told a news conference last week, ''that the Americans will want to surprise us and say, 'Look, we're really your friends and you're our friends and here's a couple of problems we can solve now and let's do it.' '' The Prime Minister noted the Reagan Administration's ''insistence on being friendly toward your friends before worrying about your enemies'' but warned that ''this doesn't mean they are not going to be hard bargainers.''"
{u'main': u'Canada Presses Program to Prevent Damage to Arctic Lands; Task Force Established'},"OTTAWA, May 23--The Canadian Government, with help from industry and universities, is pouringg money and talent into a program to protect the Arctic environment from what a Cabinet minister has called ""the evils of uncontrolled exploitation.""...",https://query.nytimes.com/gst/abstract.html?res=9506E3D91138E43ABC4C51DFB366838B669EDE,"OTTAWA, May 23--The Canadian Government, with help from industry and universities, is pouringg money and talent into a program to protect the Arctic environment from what a Cabinet minister has called ""the evils of uncontrolled exploitation."""
{u'main': u'Trade Pact Is Expected To Advance in Canada'},"LEAD: After months of acrimonious debate, Canada's House of Commons is expected to approve this week the free-trade agreement reached last October between Canada and the United States....",https://www.nytimes.com/1988/08/29/business/trade-pact-is-expected-to-advance-in-canada.html,"LEAD: After months of acrimonious debate, Canada's House of Commons is expected to approve this week the free-trade agreement reached last October between Canada and the United States."
{u'main': u'CANADA TO RENEW AIR DEFENSE PACT'},"The United States and Canada announced today that they would extend a mutual air defense agreement for five years.   Last month, a parliamentary committee in Ottawa recommended renewal of the pact, which has integrated the countries' early warning...",https://www.nytimes.com/1986/03/19/opinion/canada-to-renew-air-defense-pact.html,"The United States and Canada announced today that they would extend a mutual air defense agreement for five years. Last month, a parliamentary committee in Ottawa recommended renewal of the pact, which has integrated the countries' early warning and air defense systems since 1958. More recently, some Canadians have expressed fears that involvement in the pact could draw them into the space-based missile defense system proposed by the Reagan Administration. The announcement on the North American air defense agreement came on the first day of an official visit by the Canadian Prime Minister, Brian Mulroney. It was unexpected because only last week Canadian officials had expressed doubts that Canada's response on a proposed renewal would be ready in time for the meeting between the Prime Minister and President Reagan."
"{u'main': u'McCain Pushes Nafta in Visit to Canada as Obama, Again, Defends His View', u'print_headline': u'McCain Pushes Nafta in Visit to Canada as Obama, Again, Defends His View'}",The presumptive presidential candidates clashed on the subject of the North American Free Trade Agreement....,https://www.nytimes.com/2008/06/21/us/politics/21trade.html,The presumptive presidential candidates clashed on the subject of the North American Free Trade Agreement.
"{u'main': u'Germany Wants Investment Clause Scrapped in EU-Canada Trade Deal', u'print_headline': u'Germany Wants Investment Clause Scrapped in EU-Canada Trade Deal'}","Germany will not sign a trade pact between Canada and the European Union unless an investment protection clause allowing companies to take cross-border legal action against governments is scrapped, Germany's economy minister said on Thursday....",https://www.nytimes.com/reuters/2014/09/25/business/25reuters-trade-eu-canada.html,"Germany will not sign a trade pact between Canada and the European Union unless an investment protection clause allowing companies to take cross-border legal action against governments is scrapped, Germany's economy minister said on Thursday."
{u'main': u'CANADA TO WAGE WAR ON POLLUTION; Provinces Will Join Ottawa to Fight Spreading Evil'},"OTTAWA, Aug. 9 -- Campers, equipped with laboratory bottles, reported the discovery of polluted streams this week in Ontario's ""wilderness,"" Algonquin Park....",https://query.nytimes.com/gst/abstract.html?res=9406E7D91739EF3BBC4852DFBE668382679EDE,"OTTAWA, Aug. 9 -- Campers, equipped with laboratory bottles, reported the discovery of polluted streams this week in Ontario's ""wilderness,"" Algonquin Park."
"{u'main': u'Activists Disrupt Key Canada-U.S. Oil Pipelines', u'print_headline': u'Activists Disrupt Key Canada-U.S. Oil Pipelines'}","Climate-change activists on Tuesday disrupted the flow of millions of barrels of crude from Canada to the United States in rare, coordinated action that targeted several key pipelines simultaneously....",https://www.nytimes.com/reuters/2016/10/11/business/11reuters-usa-canada-pipelines.html,"Climate-change activists on Tuesday disrupted the flow of millions of barrels of crude from Canada to the United States in rare, coordinated action that targeted several key pipelines simultaneously."
"{u'main': u'AP Sources: Belgium Has Monday to End EU-Canada Deal Impasse', u'print_headline': u'AP Sources: Belgium Has Monday to End EU-Canada Deal Impasse'}","If Belgium cannot break a deadlock over the European Union's landmark free trade deal with Canada by Monday night, EU leaders will consider canceling a signing ceremony scheduled for later in the week, two officials with knowledge of the negotiati...",https://www.nytimes.com/aponline/2016/10/23/world/europe/ap-eu-europe-canada-trade.html,"If Belgium cannot break a deadlock over the European Union's landmark free trade deal with Canada by Monday night, EU leaders will consider canceling a signing ceremony scheduled for later in the week, two officials with knowledge of the negotiations said."
"{u'main': u""Canada Greens Pin Hopes on Rivals' Promises of Electoral Reform"", u'print_headline': u""Canada Greens Pin Hopes on Rivals' Promises of Electoral Reform""}","The Green Party, which is in fifth place behind the separatist Bloc Quebecois in Canada's closely fought election, is banking on its rivals' promises of electoral reform to help boost its showings in future elections....",https://www.nytimes.com/reuters/2015/10/18/world/europe/18reuters-canada-election-green.html,"The Green Party, which is in fifth place behind the separatist Bloc Quebecois in Canada's closely fought election, is banking on its rivals' promises of electoral reform to help boost its showings in future elections."
{u'main': u'CANADA OUTLINES A NEW TAX PLAN; Change in Fiscal Relations With Provinces Sought'},"OTTAWA, Sept. 13--The Canadian Government proposed tonight ""a new order of fiscal relations"" giving the provinces greater responsibilities in social services but asserting federal dominance in national economic affairs....",https://query.nytimes.com/gst/abstract.html?res=9D04E3DF113CE731A25757C1A96F9C946791D6CF,"OTTAWA, Sept. 13--The Canadian Government proposed tonight ""a new order of fiscal relations"" giving the provinces greater responsibilities in social services but asserting federal dominance in national economic affairs."
{u'main': u'TRIALS OF A COLONIZER.; Matanuska Valley Experiment Recalls Experience in Canada.'},"We read a lot these days about the government's colonization project in the Matanuska Valley, Alaska, and specifically about the discontent of some of the first settlers....",https://query.nytimes.com/gst/abstract.html?res=9C00E4DA143FE23ABC4953DFB166838E629EDE,"We read a lot these days about the government's colonization project in the Matanuska Valley, Alaska, and specifically about the discontent of some of the first settlers."
"{u'main': u""Canada Greens Pin Hopes on Rivals' Promises of Electoral Reform"", u'print_headline': u""Canada Greens Pin Hopes on Rivals' Promises of Electoral Reform""}","The Green Party, which is in fifth place behind the separatist Bloc Quebecois in Canada's closely fought election, is banking on its rivals' promises of electoral reform to help boost its showings in future elections....",https://www.nytimes.com/reuters/2015/10/18/world/europe/18reuters-canada-election-green.html,"The Green Party, which is in fifth place behind the separatist Bloc Quebecois in Canada's closely fought election, is banking on its rivals' promises of electoral reform to help boost its showings in future elections."
{u'main': u'CANADA OUTLINES A NEW TAX PLAN; Change in Fiscal Relations With Provinces Sought'},"OTTAWA, Sept. 13--The Canadian Government proposed tonight ""a new order of fiscal relations"" giving the provinces greater responsibilities in social services but asserting federal dominance in national economic affairs....",https://query.nytimes.com/gst/abstract.html?res=9D04E3DF113CE731A25757C1A96F9C946791D6CF,"OTTAWA, Sept. 13--The Canadian Government proposed tonight ""a new order of fiscal relations"" giving the provinces greater responsibilities in social services but asserting federal dominance in national economic affairs."
